Employee_ID,Name,Age,Department,Gender,Experience_Years,Monthly_Salary,Performance_Rating,Attendance_%,Attrition
14060,Employee_4060,30,Finance,Female,14,21829,2,87.12,No
14061,Employee_4061,31,Operations,Female,19,91023,1,71.33,No
14062,Employee_4062,35,Marketing,Male,33,50435,4,74.49,No
14063,Employee_4063,36,Finance,Male,1,113161,3,97.67,No
14064,Employee_4064,37,IT,Female,15,96823,3,76.99,Yes
14065,Employee_4065,46,Operations,Male,18,53941,3,99.79,No
14066,Employee_4066,22,IT,Female,33,57459,3,90.39,No
14067,Employee_4067,32,IT,Male,13,62976,5,83.33,No
14068,Employee_4068,46,Marketing,Male,23,94199,5,97.6,Yes
14069,Employee_4069,43,IT,Male,27,24176,4,93.85,No
14070,Employee_4070,38,Sales,Female,31,66516,2,82.87,No
14071,Employee_4071,52,Sales,Male,9,30072,1,72.06,Yes
14072,Employee_4072,58,Marketing,Female,8,86052,1,96.05,No
14073,Employee_4073,23,Finance,Female,23,112368,5,92.95,No
14074,Employee_4074,58,HR,Male,28,34689,3,93.72,No
14075,Employee_4075,23,Finance,Female,28,33599,4,92.35,No
14076,Employee_4076,50,Finance,Female,22,97045,2,78.27,No
14077,Employee_4077,21,Finance,Male,26,50388,5,95.77,No
14078,Employee_4078,50,Finance,Female,30,65603,4,70.07,Yes
14079,Employee_4079,52,Operations,Female,6,89736,4,77.12,No
14080,Employee_4080,48,HR,Male,3,40789,5,71.4,No
14081,Employee_4081,41,Operations,Male,13,92432,4,73.32,No
14082,Employee_4082,33,IT,Male,9,102467,3,85.97,Yes
14083,Employee_4083,47,Finance,Female,33,103623,4,71.12,Yes
14084,Employee_4084,56,Sales,Female,25,104289,2,75.44,No
14085,Employee_4085,27,Marketing,Male,22,67282,4,76.98,Yes
14086,Employee_4086,42,Marketing,Female,8,48464,1,89.66,No
14087,Employee_4087,30,Operations,Male,7,82806,4,84.06,No
14088,Employee_4088,59,Operations,Male,13,106627,5,83.75,No
14089,Employee_4089,35,Sales,Male,6,56994,1,93.05,No
14090,Employee_4090,35,Finance,Female,6,96596,5,83.7,No
14091,Employee_4091,24,HR,Female,8,106123,2,80.45,No
14092,Employee_4092,52,IT,Male,2,110265,3,98.87,No
14093,Employee_4093,43,Marketing,Male,13,40594,2,70.25,No
14094,Employee_4094,26,IT,Female,16,67563,1,79.16,No
14095,Employee_4095,44,HR,Male,21,95352,3,88.28,Yes
14096,Employee_4096,40,Operations,Female,25,101840,4,93.48,No
14097,Employee_4097,57,Marketing,Male,27,43386,1,94.49,No
14098,Employee_4098,40,IT,Male,13,81652,3,71.38,No
14099,Employee_4099,32,Operations,Female,8,109835,5,91.27,Yes
14100,Employee_4100,53,HR,Female,25,113123,3,91.61,No
14101,Employee_4101,48,IT,Female,1,32540,5,76.42,No
14102,Employee_4102,28,Finance,Female,10,48756,5,73.38,Yes
14103,Employee_4103,21,Operations,Female,16,58426,3,92.49,No
14104,Employee_4104,57,HR,Male,33,20587,2,77.49,No
14105,Employee_4105,42,IT,Male,18,98748,2,70.05,Yes
14106,Employee_4106,26,Finance,Female,17,96339,5,76.71,No
14107,Employee_4107,41,Finance,Female,12,104792,1,70.93,No
14108,Employee_4108,52,HR,Male,4,64039,3,77.48,Yes
14109,Employee_4109,55,Sales,Male,22,25269,1,80.05,No
14110,Employee_4110,35,Marketing,Female,23,21088,2,78.14,No
14111,Employee_4111,25,HR,Female,28,115649,1,97.6,No
14112,Employee_4112,26,Finance,Male,7,57044,4,76.98,Yes
14113,Employee_4113,45,Finance,Female,25,42081,4,84.03,Yes
14114,Employee_4114,49,HR,Male,14,76388,2,98.72,No
14115,Employee_4115,27,Sales,Male,0,25543,1,96.38,No
14116,Employee_4116,33,Marketing,Female,27,18005,3,79.28,No
14117,Employee_4117,58,IT,Male,13,52203,2,79.79,No
14118,Employee_4118,38,HR,Male,33,31220,4,87.8,Yes
14119,Employee_4119,22,Marketing,Male,30,47696,2,97.54,No
14120,Employee_4120,28,Marketing,Female,5,94683,1,70.3,Yes
14121,Employee_4121,31,Operations,Male,4,61381,1,81.79,Yes
14122,Employee_4122,53,Finance,Female,30,62984,1,95.49,No
14123,Employee_4123,58,IT,Male,14,119932,5,82.31,No
14124,Employee_4124,47,HR,Male,14,15076,1,91.6,No
14125,Employee_4125,40,Finance,Male,4,119056,4,90.76,No
14126,Employee_4126,32,Operations,Male,27,33946,4,76.16,Yes
14127,Employee_4127,51,Operations,Male,32,98492,5,83.49,No
14128,Employee_4128,47,Finance,Female,10,38471,4,86.99,No
14129,Employee_4129,52,Sales,Female,5,76531,4,91.46,No
14130,Employee_4130,30,Marketing,Male,22,53738,2,94.67,No
14131,Employee_4131,23,HR,Female,1,55720,1,92.8,Yes
14132,Employee_4132,47,HR,Female,14,109673,2,70.85,No
14133,Employee_4133,55,HR,Male,22,39440,2,90.12,No
14134,Employee_4134,51,Finance,Female,21,26862,4,84.92,No
14135,Employee_4135,35,Sales,Female,8,116415,3,87.22,No
14136,Employee_4136,36,IT,Female,29,83273,1,81.19,No
14137,Employee_4137,33,Operations,Female,15,36788,3,91.42,No
14138,Employee_4138,55,Finance,Male,29,40522,4,90.22,Yes
14139,Employee_4139,31,IT,Female,8,85185,5,87.38,Yes
14140,Employee_4140,41,Operations,Male,0,84404,2,95.85,No
14141,Employee_4141,31,Operations,Male,7,67289,4,73.06,Yes
14142,Employee_4142,50,Sales,Female,17,22824,4,79.03,No
14143,Employee_4143,55,Marketing,Male,26,22799,3,84.85,No
14144,Employee_4144,42,HR,Female,17,100406,5,98.76,No
14145,Employee_4145,58,IT,Male,31,60147,2,72.16,No
14146,Employee_4146,51,Finance,Female,31,97922,5,80.11,No
14147,Employee_4147,34,IT,Female,20,23614,5,97.78,No
14148,Employee_4148,44,Marketing,Male,31,40147,5,96.94,No
14149,Employee_4149,52,HR,Female,30,91637,1,95.96,No
14150,Employee_4150,56,IT,Female,15,118663,5,79.25,No
14151,Employee_4151,52,Marketing,Female,13,35914,4,95.41,No
14152,Employee_4152,35,Finance,Female,23,78699,1,85.16,Yes
14153,Employee_4153,55,Sales,Male,24,24615,1,88.59,Yes
14154,Employee_4154,23,Operations,Male,34,65785,5,77.16,No
14155,Employee_4155,36,Finance,Male,16,103589,4,91.2,No
14156,Employee_4156,25,HR,Female,3,115057,2,79.83,No
14157,Employee_4157,41,Operations,Male,10,72811,5,80.32,Yes
14158,Employee_4158,30,Finance,Female,14,94017,1,89.1,No
14159,Employee_4159,39,Finance,Female,29,61898,2,77.19,No
14160,Employee_4160,45,Finance,Female,23,70505,2,76.73,No
14161,Employee_4161,24,Finance,Male,1,91031,1,81.07,No
14162,Employee_4162,49,Operations,Male,33,106818,2,93.34,Yes
14163,Employee_4163,39,HR,Male,22,15146,4,76.74,No
14164,Employee_4164,22,Marketing,Male,30,55275,4,93.62,No
14165,Employee_4165,30,IT,Female,12,30977,5,90.87,No
14166,Employee_4166,45,Sales,Male,32,56565,5,90.37,Yes
14167,Employee_4167,40,IT,Male,6,48945,2,84.24,No
14168,Employee_4168,39,IT,Male,31,116726,1,92.38,Yes
14169,Employee_4169,43,Sales,Male,6,17594,4,70.41,No
14170,Employee_4170,44,Operations,Female,12,91610,3,79.17,Yes
14171,Employee_4171,31,HR,Male,23,72655,5,90.37,No
14172,Employee_4172,54,Sales,Male,27,42431,4,99.62,No
14173,Employee_4173,48,HR,Male,31,97684,2,70.08,No
14174,Employee_4174,25,Operations,Female,17,103197,4,85.3,No
14175,Employee_4175,25,IT,Male,33,42571,4,97.72,No
14176,Employee_4176,41,HR,Male,33,80971,2,95.91,Yes
14177,Employee_4177,32,Operations,Male,0,116655,5,70.69,Yes
14178,Employee_4178,24,Operations,Female,30,76797,5,85.89,Yes
14179,Employee_4179,40,Marketing,Female,0,58937,3,70.13,No
14180,Employee_4180,58,Sales,Male,15,74643,3,93.69,No
14181,Employee_4181,45,Marketing,Male,14,97054,5,79.27,No
14182,Employee_4182,34,IT,Female,32,109026,5,92.97,Yes
14183,Employee_4183,31,Sales,Female,22,101538,5,98.34,No
14184,Employee_4184,52,IT,Female,33,75051,5,99.28,Yes
14185,Employee_4185,31,Marketing,Female,16,82902,4,96.82,No
14186,Employee_4186,38,Operations,Female,24,92903,3,76.12,Yes
14187,Employee_4187,47,IT,Male,5,91990,2,75.84,No
14188,Employee_4188,38,Sales,Male,30,90204,1,88.77,Yes
14189,Employee_4189,43,Sales,Male,4,83951,2,86.32,No
14190,Employee_4190,31,IT,Male,29,112309,1,70.29,Yes
14191,Employee_4191,41,Sales,Female,4,90768,4,81.75,No
14192,Employee_4192,25,Operations,Female,11,44039,3,97.2,No
14193,Employee_4193,43,Operations,Female,6,40568,1,96.95,Yes
14194,Employee_4194,45,Sales,Female,12,52459,5,76.12,No
14195,Employee_4195,30,IT,Female,3,22669,4,81.46,No
14196,Employee_4196,42,Marketing,Male,2,104749,1,86.81,No
14197,Employee_4197,39,Sales,Male,11,98816,5,95.58,Yes
14198,Employee_4198,21,Sales,Male,0,99985,4,85.96,No
14199,Employee_4199,27,Sales,Male,26,50516,1,99.05,No
14200,Employee_4200,24,Sales,Male,12,77484,5,93.97,Yes
14201,Employee_4201,21,IT,Female,16,103612,3,98.59,No
14202,Employee_4202,35,Marketing,Female,7,83197,4,91.94,Yes
14203,Employee_4203,32,Marketing,Female,31,38333,1,96.33,No
14204,Employee_4204,42,HR,Female,19,103295,5,94.93,No
14205,Employee_4205,42,Sales,Female,16,70611,3,77.62,No
14206,Employee_4206,37,Sales,Male,33,62941,5,76.89,Yes
14207,Employee_4207,49,HR,Male,34,53875,3,95.93,No
14208,Employee_4208,34,Marketing,Male,34,27698,1,72.54,No
14209,Employee_4209,40,Finance,Female,23,111500,5,82.26,No
14210,Employee_4210,53,Operations,Female,17,76826,5,94.62,No
14211,Employee_4211,35,Finance,Female,32,46408,2,94.4,Yes
14212,Employee_4212,32,Marketing,Female,22,103421,4,74.16,No
14213,Employee_4213,40,Sales,Male,24,93845,5,84.63,No
14214,Employee_4214,50,Finance,Female,26,115965,3,84.39,No
14215,Employee_4215,58,IT,Male,0,30133,4,79.71,Yes
14216,Employee_4216,23,IT,Female,20,88746,1,97.52,No
14217,Employee_4217,48,HR,Male,9,51126,4,89.59,No
14218,Employee_4218,46,Marketing,Female,30,48043,2,99.41,No
14219,Employee_4219,50,Marketing,Female,24,19078,1,72,Yes
14220,Employee_4220,33,Finance,Male,19,68906,5,81.83,No
14221,Employee_4221,33,Sales,Male,1,26137,1,95.05,No
14222,Employee_4222,22,Marketing,Female,14,44350,1,82.68,Yes
14223,Employee_4223,57,Finance,Male,27,19698,2,77.86,No
14224,Employee_4224,58,Finance,Female,12,48132,3,99.93,No
14225,Employee_4225,22,Operations,Female,13,25165,1,96.19,Yes
14226,Employee_4226,56,Operations,Male,1,15794,3,86.39,Yes
14227,Employee_4227,46,Marketing,Female,33,28646,4,86.85,No
14228,Employee_4228,31,Finance,Female,34,103715,2,70.21,Yes
14229,Employee_4229,28,HR,Male,24,20870,5,99.43,No
14230,Employee_4230,42,HR,Female,14,113893,1,94.19,No
14231,Employee_4231,40,Operations,Female,11,45736,3,71.1,No
14232,Employee_4232,28,Marketing,Female,8,117617,1,75.29,Yes
14233,Employee_4233,49,Sales,Female,30,73084,2,94.63,No
14234,Employee_4234,46,HR,Male,13,31211,5,72.61,Yes
14235,Employee_4235,50,HR,Male,28,101665,4,98.25,No
14236,Employee_4236,37,Operations,Male,7,74538,4,100,Yes
14237,Employee_4237,40,Operations,Female,2,22377,3,96.59,No
14238,Employee_4238,36,Marketing,Male,1,23861,4,92.17,Yes
14239,Employee_4239,27,Operations,Male,15,32821,3,84.62,No
14240,Employee_4240,36,IT,Male,18,93488,5,72.47,No
14241,Employee_4241,47,Finance,Female,29,89583,1,91.91,Yes
14242,Employee_4242,43,HR,Male,15,41953,2,81.91,Yes
14243,Employee_4243,44,IT,Male,30,51801,5,87.11,No
14244,Employee_4244,29,Sales,Female,27,33277,5,78.8,No
14245,Employee_4245,55,IT,Female,3,104439,4,77.26,Yes
14246,Employee_4246,40,Marketing,Female,9,98762,4,79.73,Yes
14247,Employee_4247,57,Sales,Female,17,37628,2,94.41,No
14248,Employee_4248,37,Sales,Female,31,97246,1,82.79,No
14249,Employee_4249,51,Operations,Female,29,42802,5,79.35,No
14250,Employee_4250,28,IT,Male,8,78497,4,82.99,No
14251,Employee_4251,35,Marketing,Male,28,99320,5,70.97,No
14252,Employee_4252,51,HR,Female,15,84814,1,96.72,Yes
14253,Employee_4253,50,Operations,Female,27,68702,3,86.55,No
14254,Employee_4254,40,IT,Male,20,43677,1,73.14,No
14255,Employee_4255,59,HR,Female,1,22500,5,78.65,No
14256,Employee_4256,32,IT,Female,34,19015,5,99.51,No
14257,Employee_4257,37,Operations,Male,27,102372,2,87.79,No
14258,Employee_4258,50,HR,Female,30,73812,5,78.74,Yes
14259,Employee_4259,49,Operations,Female,32,22826,4,82.79,No
14260,Employee_4260,39,IT,Male,22,24201,2,77.75,No
14261,Employee_4261,31,Sales,Male,16,44048,5,70.95,Yes
14262,Employee_4262,54,Finance,Male,0,34941,1,95.26,No
14263,Employee_4263,27,Sales,Male,22,95641,5,78.77,Yes
14264,Employee_4264,54,Operations,Male,26,73418,1,95.15,Yes
14265,Employee_4265,40,Operations,Female,24,80689,1,84.36,No
14266,Employee_4266,58,Operations,Female,31,56541,5,75.49,No
14267,Employee_4267,44,HR,Female,18,64939,1,94.06,No
14268,Employee_4268,30,Marketing,Female,23,85422,3,81.31,No
14269,Employee_4269,52,Operations,Female,2,38950,2,91.23,No
14270,Employee_4270,35,Sales,Male,11,82803,5,95.12,No
14271,Employee_4271,57,Finance,Female,34,35642,3,98.89,Yes
14272,Employee_4272,40,Operations,Female,14,81506,1,72.57,No
14273,Employee_4273,23,Operations,Female,16,56607,1,70.25,No
14274,Employee_4274,57,Operations,Female,31,46288,2,86.45,No
14275,Employee_4275,28,HR,Female,6,97865,3,77.93,Yes
14276,Employee_4276,43,Operations,Male,18,29450,3,84.07,No
14277,Employee_4277,31,Sales,Female,6,20618,5,72.18,Yes
14278,Employee_4278,28,IT,Female,4,49263,1,85.05,No
14279,Employee_4279,49,Marketing,Female,20,82583,4,73.75,No
14280,Employee_4280,50,Operations,Female,6,89900,5,95.16,Yes
14281,Employee_4281,30,HR,Female,22,43794,5,92.78,No
14282,Employee_4282,59,Sales,Female,10,28091,5,72.22,No
14283,Employee_4283,48,Operations,Male,9,83422,2,95.09,No
14284,Employee_4284,56,HR,Female,20,102108,2,79.75,No
14285,Employee_4285,33,IT,Male,32,30161,5,80.59,No
14286,Employee_4286,52,Finance,Male,19,19158,4,75.39,No
14287,Employee_4287,56,Operations,Female,32,42663,3,95.06,No
14288,Employee_4288,57,Sales,Female,34,100381,3,82.14,No
14289,Employee_4289,46,HR,Female,33,21733,1,71.47,No
14290,Employee_4290,42,HR,Male,26,114961,3,98.99,No
14291,Employee_4291,24,Operations,Female,18,118347,3,77.68,No
14292,Employee_4292,51,HR,Female,4,47001,4,98.09,Yes
14293,Employee_4293,38,Finance,Female,28,54128,3,79.04,Yes
14294,Employee_4294,58,HR,Male,9,64630,4,94.94,No
14295,Employee_4295,44,Marketing,Male,12,24329,2,89.93,Yes
14296,Employee_4296,43,Marketing,Female,28,68105,4,95.84,Yes
14297,Employee_4297,42,HR,Male,4,78436,2,99.28,Yes
14298,Employee_4298,22,Operations,Female,11,105348,4,96.14,No
14299,Employee_4299,51,Marketing,Male,12,107635,5,82.11,No
14300,Employee_4300,31,Sales,Female,21,84579,2,94.44,No
14301,Employee_4301,48,Marketing,Male,14,29242,2,91.35,No
14302,Employee_4302,52,HR,Female,12,113901,3,71.85,No
14303,Employee_4303,25,Operations,Female,0,106814,2,97.89,Yes
14304,Employee_4304,58,IT,Male,0,42133,4,83.98,No
14305,Employee_4305,30,Operations,Male,10,39740,5,74.03,Yes
14306,Employee_4306,44,Operations,Male,21,115628,5,82.76,No
14307,Employee_4307,55,Operations,Male,34,45976,3,88.09,No
14308,Employee_4308,43,Sales,Male,5,55067,4,87.19,No
14309,Employee_4309,37,Finance,Female,27,26231,4,87.24,No
14310,Employee_4310,21,HR,Female,30,81105,1,77.68,No
14311,Employee_4311,51,Finance,Male,7,18328,2,88.98,No
14312,Employee_4312,51,IT,Female,4,40261,3,97.22,No
14313,Employee_4313,54,Finance,Female,16,40262,5,81.66,No
14314,Employee_4314,29,HR,Male,8,18280,1,88.92,No
14315,Employee_4315,42,HR,Female,9,99683,4,77.32,No
14316,Employee_4316,33,IT,Female,19,46742,2,71.45,No
14317,Employee_4317,45,HR,Male,13,18590,5,87.57,No
14318,Employee_4318,38,IT,Male,13,65226,1,71.43,No
14319,Employee_4319,32,IT,Female,25,102542,4,91.71,Yes
14320,Employee_4320,37,HR,Male,28,28570,5,90.11,Yes
14321,Employee_4321,35,Marketing,Female,26,115529,5,81.08,No
14322,Employee_4322,35,IT,Male,24,110129,4,82.34,No
14323,Employee_4323,35,HR,Male,15,104443,4,97.53,Yes
14324,Employee_4324,59,Marketing,Male,33,24533,3,70.39,No
14325,Employee_4325,33,IT,Male,15,97283,5,86.9,No
14326,Employee_4326,37,Marketing,Female,32,28366,4,97.7,No
14327,Employee_4327,52,Sales,Male,2,91368,1,97.42,No
14328,Employee_4328,29,Operations,Male,22,43325,2,87.54,Yes
14329,Employee_4329,40,Sales,Female,10,49798,3,81.44,No
14330,Employee_4330,46,Marketing,Female,17,54453,4,72.97,Yes
14331,Employee_4331,47,IT,Female,28,37849,2,75.21,No
14332,Employee_4332,41,HR,Female,4,70943,3,90.39,Yes
14333,Employee_4333,38,Finance,Male,23,21157,5,70.5,Yes
14334,Employee_4334,33,HR,Female,28,45178,2,96.5,No
14335,Employee_4335,36,Finance,Male,28,97537,3,87.64,No
14336,Employee_4336,29,Finance,Female,25,44030,4,71.35,No
14337,Employee_4337,32,IT,Male,2,66134,4,77.19,No
14338,Employee_4338,58,Marketing,Female,1,80729,3,87.83,No
14339,Employee_4339,39,HR,Male,24,23164,5,71.07,Yes
14340,Employee_4340,27,Marketing,Male,18,101378,3,93.4,No
14341,Employee_4341,55,Sales,Female,1,16119,1,97.6,No
14342,Employee_4342,38,IT,Male,18,28351,3,98.84,No
14343,Employee_4343,36,IT,Male,0,71063,3,92.01,No
14344,Employee_4344,59,Sales,Male,26,87076,4,95.7,No
14345,Employee_4345,24,HR,Male,34,60162,5,88.32,No
14346,Employee_4346,45,Operations,Female,4,46760,3,83.76,No
14347,Employee_4347,52,Sales,Male,3,64678,2,91.39,No
14348,Employee_4348,33,HR,Male,16,107064,4,76.73,No
14349,Employee_4349,37,Finance,Female,20,104074,4,73.29,Yes
14350,Employee_4350,57,IT,Female,30,112778,3,92.86,Yes
14351,Employee_4351,26,HR,Female,21,62628,2,98.75,No
14352,Employee_4352,39,Marketing,Male,10,106894,3,87.32,Yes
14353,Employee_4353,33,Marketing,Male,33,119149,2,84.48,No
14354,Employee_4354,46,IT,Female,14,55739,4,86.03,Yes
14355,Employee_4355,34,Sales,Male,9,44738,2,84.35,No
14356,Employee_4356,51,Operations,Female,31,61921,3,83.27,No
14357,Employee_4357,24,Sales,Male,30,76068,1,98.41,Yes
14358,Employee_4358,59,HR,Female,27,38581,1,84.39,No
14359,Employee_4359,28,Sales,Male,30,110672,2,72.43,No
14360,Employee_4360,45,IT,Female,5,36485,3,92.97,Yes
14361,Employee_4361,33,HR,Male,13,107701,5,81.75,No
14362,Employee_4362,52,Finance,Female,22,51294,1,91.32,No
14363,Employee_4363,58,Sales,Male,15,68001,4,87.39,No
14364,Employee_4364,58,Sales,Male,24,16634,3,91.4,No
14365,Employee_4365,48,Operations,Male,1,58969,3,71.86,No
14366,Employee_4366,50,HR,Female,33,15093,1,71.02,No
14367,Employee_4367,23,Marketing,Male,24,43370,5,81.36,No
14368,Employee_4368,48,Sales,Male,15,34750,4,90.79,No
14369,Employee_4369,23,IT,Male,17,31472,5,76.71,Yes
14370,Employee_4370,54,Sales,Female,12,33934,4,83,No
14371,Employee_4371,36,Operations,Male,26,58774,1,99.42,No
14372,Employee_4372,42,Finance,Female,33,103057,3,76.45,No
14373,Employee_4373,52,Operations,Male,10,54125,4,95.44,Yes
14374,Employee_4374,58,Sales,Female,0,81981,3,94.76,Yes
14375,Employee_4375,28,Marketing,Female,12,101541,2,96.74,No
14376,Employee_4376,28,Sales,Male,29,54103,2,97.45,No
14377,Employee_4377,26,HR,Female,4,98750,1,85.22,No
14378,Employee_4378,34,Sales,Female,17,75085,1,90.46,No
14379,Employee_4379,52,Marketing,Male,13,103705,1,88.57,No
14380,Employee_4380,55,HR,Female,12,71543,2,79.27,No
14381,Employee_4381,30,IT,Female,31,31938,4,78.39,Yes
14382,Employee_4382,23,HR,Female,6,92492,5,80.25,No
14383,Employee_4383,32,Operations,Female,7,66586,1,76.55,No
14384,Employee_4384,51,Finance,Male,6,73024,5,92.72,No
14385,Employee_4385,49,Operations,Female,15,54687,5,98.94,No
14386,Employee_4386,25,HR,Female,30,86129,2,96.03,No
14387,Employee_4387,45,IT,Male,26,41207,4,76.54,No
14388,Employee_4388,51,Sales,Male,32,64354,2,71.56,Yes
14389,Employee_4389,41,HR,Female,28,52310,1,92.71,No
14390,Employee_4390,40,Operations,Male,7,63960,2,81.71,Yes
14391,Employee_4391,59,HR,Male,32,76262,2,94.74,No
14392,Employee_4392,42,HR,Male,18,112155,2,93.38,No
14393,Employee_4393,24,HR,Male,20,28403,1,88.76,No
14394,Employee_4394,33,IT,Male,20,28065,1,77.66,No
14395,Employee_4395,40,Marketing,Male,24,104930,2,73.12,No
14396,Employee_4396,33,Marketing,Male,22,41801,2,77.58,No
14397,Employee_4397,37,HR,Male,10,114132,5,85.29,Yes
14398,Employee_4398,56,IT,Male,32,44230,4,99.38,No
14399,Employee_4399,53,IT,Female,19,87706,5,71.91,No
14400,Employee_4400,21,HR,Female,24,98942,4,76,No
14401,Employee_4401,35,Operations,Female,25,105214,4,88.82,No
14402,Employee_4402,33,Operations,Female,11,44968,2,79.13,No
14403,Employee_4403,37,Finance,Female,31,57517,5,95.76,No
14404,Employee_4404,44,HR,Male,32,68239,4,74.18,No
14405,Employee_4405,28,Finance,Male,9,47655,4,98.89,Yes
14406,Employee_4406,47,Operations,Female,3,107623,1,97.37,No
14407,Employee_4407,43,Operations,Female,14,77771,4,96.63,Yes
14408,Employee_4408,28,HR,Male,5,60984,2,75.19,No
14409,Employee_4409,28,Finance,Female,26,26049,3,79.88,Yes
14410,Employee_4410,46,Finance,Male,4,87321,1,94.12,No
14411,Employee_4411,33,HR,Female,4,79813,3,94.23,No
14412,Employee_4412,59,Finance,Male,17,19655,2,91.16,No
14413,Employee_4413,57,Sales,Female,27,98994,3,83.44,No
14414,Employee_4414,48,Operations,Male,34,105638,4,79.35,No
14415,Employee_4415,45,Marketing,Female,21,87454,3,98.89,No
14416,Employee_4416,36,IT,Female,33,83972,5,74.18,Yes
14417,Employee_4417,22,Finance,Male,3,36432,2,71.31,No
14418,Employee_4418,38,Finance,Male,17,105409,5,70.27,No
14419,Employee_4419,37,IT,Female,25,118176,3,93.25,Yes
14420,Employee_4420,50,Finance,Female,21,80896,5,71.7,No
14421,Employee_4421,59,IT,Male,32,85135,1,86.16,No
14422,Employee_4422,33,HR,Male,13,57936,3,81.02,Yes
14423,Employee_4423,52,Sales,Male,30,115381,5,74.41,No
14424,Employee_4424,49,Sales,Female,9,28750,4,92.22,No
14425,Employee_4425,50,Operations,Female,23,42987,3,71.65,No
14426,Employee_4426,38,Marketing,Male,20,117995,1,79.55,No
14427,Employee_4427,33,Finance,Female,7,41165,4,86.87,Yes
14428,Employee_4428,41,Marketing,Female,31,65541,3,82.07,No
14429,Employee_4429,50,HR,Male,30,39346,4,77.77,No
14430,Employee_4430,41,Sales,Female,33,18514,3,97.78,No
14431,Employee_4431,37,HR,Male,22,39838,3,97.93,Yes
14432,Employee_4432,39,HR,Male,24,42559,2,82.48,No
14433,Employee_4433,35,Finance,Female,6,116223,5,81.81,No
14434,Employee_4434,29,HR,Female,18,112501,3,79.22,No
14435,Employee_4435,30,Sales,Male,6,74207,1,95.67,No
14436,Employee_4436,51,Marketing,Male,7,31385,5,87.04,No
14437,Employee_4437,43,Sales,Male,13,33317,2,72.69,Yes
14438,Employee_4438,50,Finance,Female,0,15393,5,95.6,No
14439,Employee_4439,53,Sales,Male,12,39881,5,86.05,No
14440,Employee_4440,29,IT,Male,2,113833,3,82.47,No
14441,Employee_4441,21,Marketing,Male,27,42955,1,80.14,No
14442,Employee_4442,55,IT,Male,14,73308,3,72.98,No
14443,Employee_4443,31,IT,Female,2,73014,1,98.7,No
14444,Employee_4444,54,Operations,Female,3,80430,1,92.24,No
14445,Employee_4445,36,Finance,Male,4,87031,4,73.95,No
14446,Employee_4446,29,HR,Female,25,101973,3,85.34,Yes
14447,Employee_4447,52,IT,Female,24,74596,2,86.67,No
14448,Employee_4448,35,Sales,Female,9,16713,5,75.04,No
14449,Employee_4449,32,HR,Male,7,35428,4,82.82,No
14450,Employee_4450,53,Sales,Female,11,77160,2,89.37,No
14451,Employee_4451,34,Sales,Female,2,81171,3,78.52,No
14452,Employee_4452,28,HR,Male,26,95729,1,79.95,No
14453,Employee_4453,28,HR,Male,22,75843,3,73.66,No
14454,Employee_4454,47,Sales,Female,32,38003,3,82.4,No
14455,Employee_4455,32,Finance,Female,13,95169,4,87.52,Yes
14456,Employee_4456,21,Marketing,Male,22,109764,2,73.5,No
14457,Employee_4457,31,Operations,Male,30,57077,4,88.44,No
14458,Employee_4458,59,Marketing,Male,12,41730,2,81.93,Yes
14459,Employee_4459,51,Finance,Male,11,87981,4,90.35,No
14460,Employee_4460,37,Operations,Female,34,94817,5,79.45,No
14461,Employee_4461,53,HR,Male,17,87138,1,87.05,No
14462,Employee_4462,52,Operations,Female,20,80573,1,88.38,No
14463,Employee_4463,49,Sales,Female,0,43869,1,90.72,Yes
14464,Employee_4464,41,Marketing,Female,8,117079,5,92.71,No
14465,Employee_4465,41,Operations,Male,22,46076,5,74.09,Yes
14466,Employee_4466,43,Sales,Male,13,107166,1,98.96,No
14467,Employee_4467,26,Finance,Female,10,101005,1,95.31,No
14468,Employee_4468,42,Operations,Female,6,112835,2,86.87,No
14469,Employee_4469,58,Sales,Female,30,40094,2,96.71,No
14470,Employee_4470,57,Finance,Female,23,41817,3,81.47,No
14471,Employee_4471,28,HR,Female,25,25555,4,71.03,No
14472,Employee_4472,55,Finance,Male,29,85656,2,91.81,Yes
14473,Employee_4473,31,Finance,Male,33,95214,2,98.3,Yes
14474,Employee_4474,44,Marketing,Male,4,65193,2,74.86,No
14475,Employee_4475,41,Sales,Female,4,19715,2,89.32,No
14476,Employee_4476,22,Operations,Female,18,49162,5,94.4,Yes
14477,Employee_4477,39,Marketing,Male,27,116173,3,97.15,No
14478,Employee_4478,59,IT,Male,25,112858,2,78.3,No
14479,Employee_4479,48,Finance,Female,22,116980,4,73.86,No
14480,Employee_4480,37,IT,Male,29,117025,2,77.44,No
14481,Employee_4481,26,Marketing,Male,2,53458,5,87.33,Yes
14482,Employee_4482,39,Sales,Male,27,119122,1,97.56,No
14483,Employee_4483,58,Marketing,Female,32,113538,1,87.48,No
14484,Employee_4484,48,Sales,Female,2,18140,3,97.59,No
14485,Employee_4485,22,Sales,Male,4,89174,1,93.1,No
14486,Employee_4486,58,HR,Female,18,32383,2,87.95,Yes
14487,Employee_4487,57,Finance,Male,0,32718,5,70.65,No
14488,Employee_4488,24,Marketing,Male,8,91160,3,79.99,Yes
14489,Employee_4489,42,Sales,Female,4,72399,2,71.72,No
14490,Employee_4490,46,Marketing,Female,33,102008,1,79.67,No
